"province","region","year","pop","y","g","cd","cds1","cds2","u1","u2","mafiosi","extortion","corruption1","corruption2","murder"
"Latina","Lazio",1993,489656,-4.19256067276001,-0.159980237483978,0,0,0,-0.0288763046264648,-0.110556244850159,-0.0417445749044418,-0.00402130931615829,-3.59830446541309e-05,-0.00637863110750914,0
"Latina","Lazio",1994,494086,-0.131530046463013,-0.329587638378143,0,0,0,-0.138164281845093,0.0444186925888062,-0.01021125074476,-0.0151563659310341,0.0323647148907185,0.0161182694137096,0
"Latina","Lazio",1995,497632,-1.0490585565567,0.163795083761215,0,0,0,-0.500264644622803,-0.0424491167068481,0.0140666197985411,0.105826571583748,-0.00426420755684376,0.0159030724316835,0
"Latina","Lazio",1996,503255,-0.828676402568817,-0.144540786743164,0,0,0,-0.372252225875854,-0.0172420740127563,0.0912477821111679,-0.0737795978784561,0.0155597198754549,-0.0143585074692965,0
"Latina","Lazio",1997,505846,3.2106990814209,0.134738102555275,0,0,0,-0.0292537212371826,0.0245404243469238,-0.0974068567156792,0.00527927279472351,-0.0397718176245689,-0.017924290150404,0
"Latina","Lazio",1998,508048,-5.45076751708984,0.286081612110138,0,0,0,-0.477581143379211,0.0130481719970703,-0.00397090939804912,0.00336255133152008,0.00587924895808101,0.0137439519166946,0.00196831789799035
"Latina","Lazio",1999,510109,1.51442015171051,2.23633861541748,0,0,0,NA,NA,-0.00393663579598069,-0.0495578646659851,-0.00200808141380548,-0.00204784423112869,-0.00196831789799035
"Frosinone","Lazio",1987,471843,2.65475487709045,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Frosinone","Lazio",1988,473907,1.88728535175323,0.274410098791122,0,0,0,-0.186756372451782,-0.0224920511245728,-3.6921352148056e-05,0.00406332314014435,0.0041925460100174,0.00631189486011863,0
"Frosinone","Lazio",1989,476125,3.82897734642029,-0.781789422035217,0,0,0,-0.247673988342285,0.0312626361846924,0.0440667420625687,0.0271169878542423,-0.00845030415803194,-0.00845030415803194,0
"Frosinone","Lazio",1990,478120,0.661759614944458,0.400583773851395,0,0,0,0.0426723957061768,-0.0041813850402832,-0.0378665402531624,0.00808566063642502,0.0188149623572826,0.014631912112236,0
"Frosinone","Lazio",1991,479781,0.425826281309128,0.474414169788361,0,0,0,0.284102439880371,0.0481194257736206,-0.0146406758576632,-0.0336092188954353,-0.0146623980253935,-0.0125636328011751,0
"Frosinone","Lazio",1992,482327,3.77855825424194,0.0885261744260788,0,0,0,0.254390478134155,0.0168077945709229,0,0.0516120120882988,0.0186265334486961,0.0144909713417292,0
"Frosinone","Lazio",1993,486328,-0.224689677357674,-0.394565790891647,0,0,0,-0.291784286499023,-0.155152201652527,0,-0.0501169636845589,-0.00637335702776909,0.00190271437168121,0
"Frosinone","Lazio",1994,489006,-2.80661416053772,-0.803736329078674,0,0,0,-0.153875589370728,-0.00549137592315674,0,0.00180849060416222,0.0755623504519463,0.0264719352126122,0
"Frosinone","Lazio",1995,489923,0.166527479887009,0.572798848152161,0,0,0,-0.120504856109619,-0.0405880212783813,0.0326581932604313,0.0162448883056641,-0.0328342653810978,-0.00621144846081734,0
"Frosinone","Lazio",1996,490795,-1.04174935817719,2.31108093261719,0,0,0,-0.0526363849639893,0.0177663564682007,-0.026545662432909,-0.00825883820652962,-0.0449340268969536,-0.0224851462990046,0
"Frosinone","Lazio",1997,492184,2.81919622421265,2.63912463188171,0,0,0,-0.0927126407623291,0.00360476970672607,-0.00611253175884485,0.0242316201329231,0.00401752069592476,-0.00411527138203382,0
"Frosinone","Lazio",1998,494495,-4.53082418441772,3.81763434410095,0,0,0,0.206145048141479,-0.0241024494171143,0.131447240710258,0.0562625974416733,0.0363058224320412,0.00600032787770033,0
"Frosinone","Lazio",1999,494019,1.88184702396393,-3.34872055053711,0,0,0,NA,NA,-0.131447240710258,-0.0828641504049301,-0.0404297187924385,-0.00807736907154322,0
"L'Aquila","Abruzzo",1987,293501,2.09006786346436,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"L'Aquila","Abruzzo",1988,294542,3.39667057991028,-0.486077517271042,0,0,0,-0.107417345046997,-0.0035405158996582,0,0.156066283583641,0.00660957768559456,-8.42921435832977e-05,0
"L'Aquila","Abruzzo",1989,295821,3.40387892723083,-0.495750576257706,0,0,0,0.263245820999146,-0.0431728363037109,0.00338042271323502,-0.102220013737679,-0.0543363057076931,-0.0203852877020836,0
"L'Aquila","Abruzzo",1990,296753,2.49894142150879,-0.295667469501495,0,0,0,-0.639603614807129,0.0356942415237427,-0.00338042271323502,-0.0710313394665718,0.00335918902419508,0.00335918902419508,0
"L'Aquila","Abruzzo",1991,297832,0.988341510295868,-0.128686383366585,0,0,0,0.205071210861206,0.0152391195297241,0,0.0469575300812721,0.0100483754649758,0.0167635716497898,0
"L'Aquila","Abruzzo",1992,298786,1.1783754825592,-0.0333155170083046,0,0,0,0.259169340133667,-0.00319802761077881,0,0.0366226807236671,0.063537061214447,0.00996558926999569,0
"L'Aquila","Abruzzo",1993,301387,-2.36998701095581,-0.263150960206985,0,0,0,-0.0513393878936768,-0.0863765478134155,0,-0.0373355597257614,-0.0604170933365822,-0.013560812920332,0
"L'Aquila","Abruzzo",1994,302926,-1.16726732254028,0.195380732417107,0,0,0,0.136136293411255,-0.00509345531463623,0,0.0162022560834885,0.204569309949875,0.0692227184772491,0
"L'Aquila","Abruzzo",1995,303879,1.77254021167755,-0.322772920131683,0,0,0,-0.450181722640991,-0.00314092636108398,0,-0.0101104602217674,-0.1356261074543,-0.000279523432254791,0
"L'Aquila","Abruzzo",1996,304393,-3.23201608657837,0.00345468637533486,0,0,0,-0.758711934089661,0.0281628370285034,0,0.00974453985691071,0.00313518941402435,-0.0362875275313854,0
"L'Aquila","Abruzzo",1997,304221,1.25405883789062,0.418029397726059,0,0,0,0.00940787792205811,-0.0496965646743774,0,0.0230523124337196,0.0164874270558357,0.0460488982498646,0
"L'Aquila","Abruzzo",1998,303761,-3.07836771011353,-0.278746724128723,0,0,0,0.400083065032959,0.00151324272155762,0.00987618509680033,-0.0525236576795578,-0.0590928420424461,-0.04264747351408,0
"L'Aquila","Abruzzo",1999,303839,-0.481761008501053,0.309769302606583,0,0,0,NA,NA,-0.00987618509680033,0.00986181572079659,0.00327853858470917,-0.00659679993987083,0
"Teramo","Abruzzo",1987,276420,1.15418493747711,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Teramo","Abruzzo",1988,277642,2.89467978477478,-0.746476709842682,0,0,0,-0.0295875072479248,0.0129806399345398,0.0540264062583447,-0.000286608934402466,-0.0363201349973679,0.0215309523046017,0
"Teramo","Abruzzo",1989,278245,3.18919801712036,-0.92753279209137,0,0,0,-0.326602697372437,0.00641429424285889,-0.0468384958803654,0.0142353177070618,0.0322753414511681,0.00350809097290039,0
"Teramo","Abruzzo",1990,279022,3.39126992225647,0.445569038391113,0,0,0,-0.219205379486084,0.0141609311103821,-2.00164504349232e-05,-0.0288917534053326,0.0643309056758881,-0.00728799030184746,0
"Teramo","Abruzzo",1991,279935,2.86627292633057,0.411721110343933,0,0,0,0.411383152008057,-0.0288000702857971,-0.00716789346188307,0.142726674675941,-0.104016289114952,-0.0108336638659239,0
"Teramo","Abruzzo",1992,281814,2.44030141830444,-0.210966780781746,0,0,0,-0.178121089935303,-0.0689321756362915,0,0.0803279429674149,0.0104785915464163,0.0104785915464163,0
"Teramo","Abruzzo",1993,283722,-4.04141283035278,-0.560191035270691,0,0,0,0.326165437698364,-0.0252666473388672,0.0422949232161045,-0.11109933257103,0.0173842571675777,-0.0143369343131781,0
"Teramo","Abruzzo",1994,285165,2.18199992179871,0.137928992509842,0,0,0,-0.888111472129822,-0.0144628286361694,0.00329272076487541,0.0693144202232361,0.0944145023822784,0.0595076009631157,0
"Teramo","Abruzzo",1995,286234,2.85387659072876,0.119320005178452,0,0,0,-0.0247406959533691,-0.00374174118041992,-0.0455876439809799,-0.161572054028511,0.0902847051620483,-0.0247567407786846,0
"Teramo","Abruzzo",1996,287518,-1.00674259662628,-0.170452803373337,0,0,0,0.0907413959503174,-0.0139544606208801,0,0.0831609964370728,-0.202787429094315,-0.0280739758163691,0
"Teramo","Abruzzo",1997,289000,1.02676248550415,0.517756938934326,0,0,0,-0.369839191436768,-0.0243726968765259,0,-0.0803695395588875,0.0032818503677845,0.00331752374768257,0
"Teramo","Abruzzo",1998,289746,-2.56733369827271,0.148317292332649,0,0,0,0.271530270576477,-0.00257790088653564,0,0.027423307299614,-0.00700059346854687,0.0206276122480631,0
"Teramo","Abruzzo",1999,290876,2.14302611351013,0.40314719080925,0,0,0,NA,NA,0,0.0168006345629692,0.0376961380243301,-0.0173905678093433,0
"Pescara","Abruzzo",1987,287760,2.86644053459167,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Pescara","Abruzzo",1988,287941,3.01296043395996,-0.402507573366165,0,0,0,-0.440078496932983,0.0382109880447388,0,0.00692620873451233,-0.0556062571704388,-0.0139092104509473,0
"Pescara","Abruzzo",1989,288439,3.26624321937561,-0.283747434616089,0,0,0,0.139747977256775,0.0356594920158386,0,0.0762066692113876,0.065859816968441,0.0173107013106346,0
"Pescara","Abruzzo",1990,288779,2.0822377204895,-0.012912817299366,0,0,0,-0.511730253696442,0.0170042514801025,0,-0.0590032488107681,-0.0658799782395363,-0.0138881597667933,0
"Pescara","Abruzzo",1991,289355,1.48846709728241,1.57156765460968,0,0,0,0.226632654666901,0.00697606801986694,0,-0.0243020299822092,0.00344217568635941,0.0137893836945295,0.00345596228726208
"Pescara","Abruzzo",1992,290585,1.82500016689301,-0.164669334888458,0,0,0,0.232599496841431,-0.0406094789505005,0,0.0273990128189325,-4.38857823610306e-05,-0.00357299111783504,-0.00345596228726208
"Pescara","Abruzzo",1993,291950,-2.76868009567261,0.422156661748886,0,0,0,0.236594915390015,-0.0716971158981323,0.00342524400912225,0.00657696276903152,0.0718818530440331,0.0101470127701759,0
"Pescara","Abruzzo",1994,292298,1.49262714385986,-0.660795271396637,0,0,0,0.668057680130005,-0.0111416578292847,-0.00342524400912225,0.105978660285473,-0.0616788566112518,-0.0137295201420784,0
"Pescara","Abruzzo",1995,292202,1.54070699214935,-1.25389158725739,0,0,0,-0.921448230743408,0.0102789402008057,0,-0.0238998234272003,0.0376519337296486,0.0376530587673187,0
"Pescara","Abruzzo",1996,292584,-0.0130876721814275,0.705914795398712,0,0,0,-0.315575897693634,0.0470120906829834,0,-0.10272678732872,0.0443557277321815,-0.0171695351600647,0
"Pescara","Abruzzo",1997,293097,0.611896455287933,-0.363737106323242,0,0,0,-0.0368579626083374,-0.0112305879592896,0,0.0306287854909897,-0.0650044232606888,-7.77691602706909e-05,0
"Pescara","Abruzzo",1998,293855,-4.55222702026367,0.291947394609451,0,0,0,-0.121943473815918,-0.021814227104187,0,-0.0478361621499062,-0.00690288655459881,-0.010323528200388,0
"Pescara","Abruzzo",1999,294168,3.68925452232361,0.176223516464233,0,0,0,NA,NA,0.363737732172012,0.0101692881435156,-3.25869768857956e-05,0.0169608816504478,0
"Chieti","Abruzzo",1987,377817,1.09244549274445,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Chieti","Abruzzo",1988,379287,-0.761094033718109,-1.30093169212341,0,0,0,-0.106162071228027,-0.0038832426071167,0,0.0183018110692501,0.0104332622140646,0.0131210815161467,0
"Chieti","Abruzzo",1989,380509,4.00564908981323,-0.606983602046967,0,0,0,-0.314118266105652,-0.01043701171875,0,-0.0185826905071735,0.0314096994698048,0.00253492034971714,0
"Chieti","Abruzzo",1990,381290,1.35156273841858,3.20488142967224,0,0,0,-0.0478578805923462,0.012338399887085,0,-0.00532609596848488,-0.0421081557869911,-0.00268727354705334,0
"Chieti","Abruzzo",1991,382034,1.96487998962402,-0.61931449174881,0,0,0,0.342339515686035,-0.0163381099700928,0,-0.0131542403250933,-0.0079088881611824,-0.0079088881611824,0
"Chieti","Abruzzo",1992,384364,1.77900421619415,0.0442255437374115,0,0,0,0.0846891403198242,-0.00608038902282715,0,0.0441019684076309,0.0102798622101545,0.0102798622101545,0
"Chieti","Abruzzo",1993,385889,-5.29923915863037,-0.8260138630867,0,0,0,0.434897661209106,-0.0259386301040649,0,-0.00284846127033234,0.142404645681381,0.0387478992342949,0
"Chieti","Abruzzo",1994,387305,1.18301606178284,-1.84496009349823,0,0,0,-0.667791843414307,-0.04140305519104,0,0.0126823410391808,-0.0574375540018082,0.0126539170742035,0
"Chieti","Abruzzo",1995,388276,2.83622527122498,-0.118696011602879,0,0,0,-0.0716029405593872,0.0352363586425781,0,-0.00533822923898697,-0.0337718948721886,-0.0182350352406502,0
"Chieti","Abruzzo",1996,389170,0.947537839412689,-0.516050279140472,0,0,0,0.128488659858704,0.0268993377685547,0,-0.0155771672725677,0.0409238114953041,-0.0052870512008667,0
"Chieti","Abruzzo",1997,389722,0.488811999559402,0.0429543666541576,0,0,0,-0.698521614074707,-0.00863766670227051,0,-0.00520829483866692,-0.0720207840204239,-8.37072730064392e-05,0
"Chieti","Abruzzo",1998,389968,-0.884208381175995,-0.0345839858055115,0,0,0,-0.455506205558777,-0.0526872873306274,0,0.00509787350893021,0.0179178193211555,0.00765570998191833,0
"Chieti","Abruzzo",1999,390133,-0.574003875255585,0.531400203704834,0,0,0,NA,NA,0,0.00254045426845551,-0.0512938499450684,-0.0487295389175415,0
"Isernia","Molise",1987,91714,1.81187427043915,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Isernia","Molise",1988,91917,4.81130504608154,-2.83780431747437,0,0,0,0.307836771011353,-0.0593693852424622,0,-0.000168561935424805,-0.0436860844492912,-7.22408294677734e-05,0
"Isernia","Molise",1989,91892,1.58425891399384,-2.35037517547607,0,0,0,-2.13712286949158,0.000271975994110107,0,-0.0652733221650124,0.0108912214636803,8.8810920715332e-06,0
"Isernia","Molise",1990,91882,1.15387499332428,0.509017646312714,0,0,0,0.534350633621216,-0.0297440886497498,0,-0.0108823403716087,0.141490548849106,0.065304696559906,0
"Isernia","Molise",1991,91881,2.05267429351807,-2.01038074493408,0,0,0,0.519360482692719,1.08480453491211e-05,0,0.0217672865837812,-0.0870671272277832,0.0217683538794518,0
"Isernia","Molise",1992,92021,0.384056389331818,1.8776113986969,0,0,0,0.230985403060913,0.0573179721832275,0.152139186859131,0.032568134367466,-0.0218831896781921,-0.0327833965420723,0
"Isernia","Molise",1993,92296,-5.58375024795532,-1.04560530185699,0,0,0,0.306307792663574,-0.0319715738296509,-0.152139186859131,-0.0109965987503529,0.0322774648666382,0.0539144948124886,0
"Isernia","Molise",1994,92326,4.00989675521851,0.60534930229187,0,0,0,0.799302220344543,-0.0609496831893921,0,0.021648284047842,-0.0433599501848221,-0.0866952389478683,0
"Isernia","Molise",1995,92219,2.25932955741882,-0.526338398456573,0,0,0,-0.375424385070801,-0.0305889844894409,0,-0.03245585039258,7.54073262214661e-05,0.0434378422796726,0
"Isernia","Molise",1996,92152,0.430048167705536,0.427615702152252,0,0,0,-0.43376624584198,-0.0659645795822144,0,0.0325785614550114,-0.0542108789086342,-0.0433355867862701,0
"Isernia","Molise",1997,92016,0.854075610637665,-0.726695537567139,0,0,0,-0.385432600975037,0.00147688388824463,0,0.0435669347643852,0.0108837131410837,-0.0433905087411404,0
"Isernia","Molise",1998,91824,-1.2799631357193,-0.487348914146423,0,0,0,-0.418282508850098,0.0359903573989868,0,0.0328984335064888,-0.0108449505642056,2.27242708206177e-05,0
"Isernia","Molise",1999,91569,1.85264885425568,0.141153484582901,0,0,0,NA,NA,0,-0.119733735918999,0.0983168631792068,0.0327925086021423,0
"Campobasso","Molise",1987,238043,0.708263695240021,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Campobasso","Molise",1988,238419,6.10541009902954,-2.22501850128174,0,0,0,-1.3471884727478,0.0327106714248657,0,-0.0378414243459702,-0.0294197015464306,-0.0252254046499729,0
"Campobasso","Molise",1989,238490,0.859571695327759,-3.16844463348389,0,0,0,-0.294825851917267,-0.0462828874588013,0,-0.012585386633873,-0.00419554486870766,-0.00838984176516533,0
"Campobasso","Molise",1990,238675,0.618746280670166,0.977360785007477,0,0,0,0.455084621906281,-0.0126098394393921,0,0.0209424886852503,-0.00419304799288511,-3.25031578540802e-06,0.00837959535419941
"Campobasso","Molise",1991,238925,2.24939131736755,-0.747753322124481,0,0,0,0.801204860210419,-0.00104689598083496,0,0.0794921740889549,0.0418541394174099,0.0292935147881508,-0.00837959535419941
"Campobasso","Molise",1992,239473,1.04019021987915,0.107490405440331,0,0,0,0.0310143232345581,0.00954353809356689,0,-0.0378315448760986,-0.0418541394174099,-0.0167799666523933,0
"Campobasso","Molise",1993,239694,-2.97211480140686,-0.266321301460266,0,0,0,0.351133465766907,-0.0741258859634399,0.133503556251526,-0.00423743575811386,0.146019503474236,0.0542204156517982,0
"Campobasso","Molise",1994,239829,2.21023988723755,1.19271063804626,0,0,0,-0.257328510284424,-0.0392775535583496,-0.133503556251526,0.0833551734685898,-0.041778564453125,-3.99202108383179e-05,0
"Campobasso","Molise",1995,239227,1.34806609153748,-0.720594882965088,0,0,0,0.088489294052124,-0.0107319355010986,0.0668820813298225,-0.0456036999821663,-0.0164582058787346,0.0294392853975296,0
"Campobasso","Molise",1996,238544,2.50004410743713,-0.118142440915108,0,0,0,-0.102147936820984,0.0161042213439941,-0.0668820813298225,-0.0206612795591354,0.121822200715542,-0.0332495495676994,0
"Campobasso","Molise",1997,237878,1.56102514266968,0.138853281736374,0,0,0,0.0624712705612183,0.0158679485321045,0.0588536970317364,0.0380692631006241,-0.167566582560539,0.0254108086228371,0
"Campobasso","Molise",1998,237156,-3.21396374702454,-0.726452529430389,0,0,0,-0.124961853027344,-0.0232775211334229,-0.0588536970317364,-0.0586617290973663,0.0718107521533966,-0.00815171003341675,0
"Campobasso","Molise",1999,236418,1.6078690290451,0.749573230743408,0,0,0,NA,NA,0.0253787785768509,0.0424953997135162,0.0934109166264534,0.106008157134056,0
"Caserta","Campania",1987,795012,1.56710684299469,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Caserta","Campania",1988,800669,3.04124784469604,-2.58173060417175,0,0,0,-0.0739476680755615,-0.0651980638504028,-0.331772446632385,-0.0448154509067535,0.00864493008702993,0.00116008426994085,-0.154741302132607
"Caserta","Campania",1989,805274,4.5093822479248,-0.528087019920349,0,0,0,-0.0810444355010986,0.0112146139144897,-0.0852146744728088,-0.0465827509760857,0.00732232071459293,-0.00380400475114584,-0.00374686671420932
"Caserta","Campania",1990,811134,1.73935616016388,0.836347579956055,0,0,0,-0.156928062438965,-0.00725066661834717,0.0563518740236759,-0.0177263021469116,-0.0236393101513386,-0.00870166439563036,0.00493136746808887
"Caserta","Campania",1991,815351,-0.737175107002258,-1.85618245601654,0.175227597355843,0,0.175227597355843,0.0164341926574707,0.0479967594146729,-0.0103600844740868,0.0267399474978447,0.022044500336051,0.0134847462177277,0.0012009609490633
"Caserta","Campania",1992,823646,-1.70187151432037,0.725432395935059,0.463201403617859,0,0.463201403617859,-0.0211682319641113,-0.00614595413208008,-0.0823090672492981,0.051465779542923,-0.00756877474486828,0.00228000618517399,0.00115235475823283
"Caserta","Campania",1993,830589,-4.34444379806519,-1.69774174690247,0.0413850881159306,0.0413850881159306,0,-0.0559933185577393,-0.108477711677551,-0.00251956842839718,-0.0191048085689545,0.00464332662522793,-0.00375398062169552,-0.00608071824535728
"Caserta","Campania",1994,836031,-0.0737927109003067,-0.718667685985565,0.0108153885230422,0.0108153885230422,0,-0.448710680007935,0.00654149055480957,-0.0108356839045882,-0.0413580015301704,-0.0157142393290997,-8.62069427967072e-05,-0.00120396493002772
