"pair","article","brc","pubyear","brcyear","year","citations"
281,3281,"no",1975,0,1991,5
281,3281,"no",1975,0,1992,5
281,3281,"no",1975,0,1993,6
281,3281,"no",1975,0,1994,6
281,3281,"no",1975,0,1995,4
281,3281,"no",1975,0,1996,5
281,3281,"no",1975,0,1997,1
281,3281,"no",1975,0,1998,3
281,3281,"no",1975,0,1999,5
281,3281,"no",1975,0,2000,5
281,3281,"no",1975,0,2001,7
282,3282,"no",1981,0,1981,0
282,3282,"no",1981,0,1982,4
282,3282,"no",1981,0,1983,10
282,3282,"no",1981,0,1984,5
282,3282,"no",1981,0,1985,11
282,3282,"no",1981,0,1986,6
282,3282,"no",1981,0,1987,6
282,3282,"no",1981,0,1988,3
282,3282,"no",1981,0,1989,2
282,3282,"no",1981,0,1990,2
282,3282,"no",1981,0,1991,2
282,3282,"no",1981,0,1992,3
282,3282,"no",1981,0,1993,0
282,3282,"no",1981,0,1994,1
282,3282,"no",1981,0,1995,0
282,3282,"no",1981,0,1996,0
282,3282,"no",1981,0,1997,0
282,3282,"no",1981,0,1998,1
282,3282,"no",1981,0,1999,0
282,3282,"no",1981,0,2000,1
282,3282,"no",1981,0,2001,2
285,3285,"no",1982,0,1982,0
285,3285,"no",1982,0,1983,0
285,3285,"no",1982,0,1984,1
285,3285,"no",1982,0,1985,0
285,3285,"no",1982,0,1986,0
285,3285,"no",1982,0,1987,0
285,3285,"no",1982,0,1988,1
285,3285,"no",1982,0,1989,0
285,3285,"no",1982,0,1990,0
285,3285,"no",1982,0,1991,0
285,3285,"no",1982,0,1992,0
285,3285,"no",1982,0,1993,0
285,3285,"no",1982,0,1994,0
285,3285,"no",1982,0,1995,0
285,3285,"no",1982,0,1996,0
285,3285,"no",1982,0,1997,0
285,3285,"no",1982,0,1998,0
285,3285,"no",1982,0,1999,0
285,3285,"no",1982,0,2000,0
285,3285,"no",1982,0,2001,0
286,3286,"no",1982,0,1982,1
286,3286,"no",1982,0,1983,1
286,3286,"no",1982,0,1984,1
286,3286,"no",1982,0,1985,2
286,3286,"no",1982,0,1986,4
286,3286,"no",1982,0,1987,2
286,3286,"no",1982,0,1988,0
286,3286,"no",1982,0,1989,0
286,3286,"no",1982,0,1990,1
286,3286,"no",1982,0,1991,1
286,3286,"no",1982,0,1992,0
286,3286,"no",1982,0,1993,1
286,3286,"no",1982,0,1994,0
286,3286,"no",1982,0,1995,0
286,3286,"no",1982,0,1996,0
286,3286,"no",1982,0,1997,0
286,3286,"no",1982,0,1998,0
286,3286,"no",1982,0,1999,0
286,3286,"no",1982,0,2000,0
286,3286,"no",1982,0,2001,0
287,3287,"no",1981,0,1981,0
287,3287,"no",1981,0,1982,0
287,3287,"no",1981,0,1983,0
287,3287,"no",1981,0,1984,0
287,3287,"no",1981,0,1985,0
287,3287,"no",1981,0,1986,0
287,3287,"no",1981,0,1987,1
287,3287,"no",1981,0,1988,2
287,3287,"no",1981,0,1989,5
287,3287,"no",1981,0,1990,5
287,3287,"no",1981,0,1991,7
287,3287,"no",1981,0,1992,4
287,3287,"no",1981,0,1993,5
287,3287,"no",1981,0,1994,6
287,3287,"no",1981,0,1995,4
287,3287,"no",1981,0,1996,1
287,3287,"no",1981,0,1997,5
287,3287,"no",1981,0,1998,1
287,3287,"no",1981,0,1999,4
287,3287,"no",1981,0,2000,3
287,3287,"no",1981,0,2001,3
288,3288,"no",1981,0,1981,0
288,3288,"no",1981,0,1982,0
288,3288,"no",1981,0,1983,0
288,3288,"no",1981,0,1984,0
288,3288,"no",1981,0,1985,0
288,3288,"no",1981,0,1986,0
288,3288,"no",1981,0,1987,1
288,3288,"no",1981,0,1988,0
288,3288,"no",1981,0,1989,0
288,3288,"no",1981,0,1990,0
288,3288,"no",1981,0,1991,1
288,3288,"no",1981,0,1992,0
288,3288,"no",1981,0,1993,0
288,3288,"no",1981,0,1994,0
288,3288,"no",1981,0,1995,0
288,3288,"no",1981,0,1996,0
288,3288,"no",1981,0,1997,0
288,3288,"no",1981,0,1998,0
288,3288,"no",1981,0,1999,0
288,3288,"no",1981,0,2000,0
288,3288,"no",1981,0,2001,0
290,3290,"no",1980,0,1980,0
290,3290,"no",1980,0,1981,0
290,3290,"no",1980,0,1982,0
290,3290,"no",1980,0,1983,0
290,3290,"no",1980,0,1984,0
290,3290,"no",1980,0,1985,0
290,3290,"no",1980,0,1986,0
290,3290,"no",1980,0,1987,0
290,3290,"no",1980,0,1988,4
290,3290,"no",1980,0,1989,8
290,3290,"no",1980,0,1990,5
290,3290,"no",1980,0,1991,2
290,3290,"no",1980,0,1992,1
290,3290,"no",1980,0,1993,0
290,3290,"no",1980,0,1994,0
290,3290,"no",1980,0,1995,1
290,3290,"no",1980,0,1996,0
290,3290,"no",1980,0,1997,2
290,3290,"no",1980,0,1998,0
290,3290,"no",1980,0,1999,0
290,3290,"no",1980,0,2000,0
290,3290,"no",1980,0,2001,1
291,3291,"no",1981,0,1981,0
291,3291,"no",1981,0,1982,0
291,3291,"no",1981,0,1983,0
291,3291,"no",1981,0,1984,0
291,3291,"no",1981,0,1985,0
291,3291,"no",1981,0,1986,0
291,3291,"no",1981,0,1987,0
291,3291,"no",1981,0,1988,1
291,3291,"no",1981,0,1989,4
291,3291,"no",1981,0,1990,3
291,3291,"no",1981,0,1991,5
291,3291,"no",1981,0,1992,4
291,3291,"no",1981,0,1993,3
291,3291,"no",1981,0,1994,3
291,3291,"no",1981,0,1995,0
291,3291,"no",1981,0,1996,2
291,3291,"no",1981,0,1997,0
291,3291,"no",1981,0,1998,1
291,3291,"no",1981,0,1999,3
291,3291,"no",1981,0,2000,1
291,3291,"no",1981,0,2001,0
292,3292,"no",1981,0,1981,0
292,3292,"no",1981,0,1982,6
292,3292,"no",1981,0,1983,12
292,3292,"no",1981,0,1984,19
292,3292,"no",1981,0,1985,16
292,3292,"no",1981,0,1986,12
292,3292,"no",1981,0,1987,14
292,3292,"no",1981,0,1988,5
292,3292,"no",1981,0,1989,4
292,3292,"no",1981,0,1990,1
292,3292,"no",1981,0,1991,2
292,3292,"no",1981,0,1992,2
292,3292,"no",1981,0,1993,1
292,3292,"no",1981,0,1994,3
292,3292,"no",1981,0,1995,2
292,3292,"no",1981,0,1996,2
292,3292,"no",1981,0,1997,2
292,3292,"no",1981,0,1998,1
292,3292,"no",1981,0,1999,2
292,3292,"no",1981,0,2000,0
292,3292,"no",1981,0,2001,0
293,3293,"no",1979,0,1979,4
293,3293,"no",1979,0,1980,17
293,3293,"no",1979,0,1981,21
293,3293,"no",1979,0,1982,10
293,3293,"no",1979,0,1983,9
293,3293,"no",1979,0,1984,20
293,3293,"no",1979,0,1985,10
293,3293,"no",1979,0,1986,7
293,3293,"no",1979,0,1987,2
293,3293,"no",1979,0,1988,7
293,3293,"no",1979,0,1989,4
293,3293,"no",1979,0,1990,2
293,3293,"no",1979,0,1991,1
293,3293,"no",1979,0,1992,4
293,3293,"no",1979,0,1993,9
293,3293,"no",1979,0,1994,3
293,3293,"no",1979,0,1995,3
293,3293,"no",1979,0,1996,3
293,3293,"no",1979,0,1997,7
293,3293,"no",1979,0,1998,2
293,3293,"no",1979,0,1999,3
293,3293,"no",1979,0,2000,3
293,3293,"no",1979,0,2001,2
294,3294,"no",1979,0,1979,0
294,3294,"no",1979,0,1980,2
294,3294,"no",1979,0,1981,4
294,3294,"no",1979,0,1982,10
294,3294,"no",1979,0,1983,10
294,3294,"no",1979,0,1984,4
294,3294,"no",1979,0,1985,5
294,3294,"no",1979,0,1986,6
294,3294,"no",1979,0,1987,2
294,3294,"no",1979,0,1988,0
294,3294,"no",1979,0,1989,0
294,3294,"no",1979,0,1990,4
294,3294,"no",1979,0,1991,3
294,3294,"no",1979,0,1992,1
294,3294,"no",1979,0,1993,0
294,3294,"no",1979,0,1994,1
294,3294,"no",1979,0,1995,1
294,3294,"no",1979,0,1996,2
294,3294,"no",1979,0,1997,0
294,3294,"no",1979,0,1998,0
294,3294,"no",1979,0,1999,1
294,3294,"no",1979,0,2000,3
294,3294,"no",1979,0,2001,0
295,3295,"no",1981,0,1981,0
295,3295,"no",1981,0,1982,0
295,3295,"no",1981,0,1983,0
295,3295,"no",1981,0,1984,0
295,3295,"no",1981,0,1985,0
295,3295,"no",1981,0,1986,0
295,3295,"no",1981,0,1987,0
295,3295,"no",1981,0,1988,6
295,3295,"no",1981,0,1989,8
295,3295,"no",1981,0,1990,2
295,3295,"no",1981,0,1991,6
295,3295,"no",1981,0,1992,2
295,3295,"no",1981,0,1993,4
295,3295,"no",1981,0,1994,1
295,3295,"no",1981,0,1995,3
295,3295,"no",1981,0,1996,0
295,3295,"no",1981,0,1997,0
295,3295,"no",1981,0,1998,0
295,3295,"no",1981,0,1999,0
295,3295,"no",1981,0,2000,0
295,3295,"no",1981,0,2001,0
298,3298,"no",1980,0,1980,0
298,3298,"no",1980,0,1981,0
298,3298,"no",1980,0,1982,0
298,3298,"no",1980,0,1983,0
298,3298,"no",1980,0,1984,0
298,3298,"no",1980,0,1985,0
298,3298,"no",1980,0,1986,0
298,3298,"no",1980,0,1987,1
298,3298,"no",1980,0,1988,5
298,3298,"no",1980,0,1989,2
298,3298,"no",1980,0,1990,2
298,3298,"no",1980,0,1991,3
298,3298,"no",1980,0,1992,3
298,3298,"no",1980,0,1993,0
298,3298,"no",1980,0,1994,2
298,3298,"no",1980,0,1995,1
298,3298,"no",1980,0,1996,0
298,3298,"no",1980,0,1997,0
298,3298,"no",1980,0,1998,0
298,3298,"no",1980,0,1999,0
298,3298,"no",1980,0,2000,0
298,3298,"no",1980,0,2001,0
300,3300,"no",1981,0,1981,0
300,3300,"no",1981,0,1982,0
300,3300,"no",1981,0,1983,0
300,3300,"no",1981,0,1984,0
300,3300,"no",1981,0,1985,0
300,3300,"no",1981,0,1986,0
300,3300,"no",1981,0,1987,0
300,3300,"no",1981,0,1988,5
300,3300,"no",1981,0,1989,7
300,3300,"no",1981,0,1990,7
300,3300,"no",1981,0,1991,8
300,3300,"no",1981,0,1992,2
300,3300,"no",1981,0,1993,4
300,3300,"no",1981,0,1994,4
300,3300,"no",1981,0,1995,5
300,3300,"no",1981,0,1996,5
300,3300,"no",1981,0,1997,3
300,3300,"no",1981,0,1998,2
300,3300,"no",1981,0,1999,0
300,3300,"no",1981,0,2000,2
300,3300,"no",1981,0,2001,1
304,3304,"no",1979,0,1979,0
304,3304,"no",1979,0,1980,2
304,3304,"no",1979,0,1981,2
304,3304,"no",1979,0,1982,0
304,3304,"no",1979,0,1983,3
304,3304,"no",1979,0,1984,1
304,3304,"no",1979,0,1985,1
304,3304,"no",1979,0,1986,0
304,3304,"no",1979,0,1987,0
304,3304,"no",1979,0,1988,0
304,3304,"no",1979,0,1989,0
304,3304,"no",1979,0,1990,1
304,3304,"no",1979,0,1991,0
304,3304,"no",1979,0,1992,0
304,3304,"no",1979,0,1993,0
304,3304,"no",1979,0,1994,0
304,3304,"no",1979,0,1995,0
304,3304,"no",1979,0,1996,0
304,3304,"no",1979,0,1997,0
304,3304,"no",1979,0,1998,0
304,3304,"no",1979,0,1999,0
304,3304,"no",1979,0,2000,0
304,3304,"no",1979,0,2001,0
306,3306,"no",1977,0,1977,0
306,3306,"no",1977,0,1978,10
306,3306,"no",1977,0,1979,16
306,3306,"no",1977,0,1980,14
306,3306,"no",1977,0,1981,14
306,3306,"no",1977,0,1982,14
306,3306,"no",1977,0,1983,7
306,3306,"no",1977,0,1984,3
306,3306,"no",1977,0,1985,3
306,3306,"no",1977,0,1986,6
306,3306,"no",1977,0,1987,5
306,3306,"no",1977,0,1988,4
306,3306,"no",1977,0,1989,1
306,3306,"no",1977,0,1990,0
306,3306,"no",1977,0,1991,1
306,3306,"no",1977,0,1992,0
306,3306,"no",1977,0,1993,2
306,3306,"no",1977,0,1994,0
306,3306,"no",1977,0,1995,1
306,3306,"no",1977,0,1996,0
306,3306,"no",1977,0,1997,0
306,3306,"no",1977,0,1998,0
306,3306,"no",1977,0,1999,0
306,3306,"no",1977,0,2000,0
306,3306,"no",1977,0,2001,0
307,3307,"no",1982,0,1982,0
307,3307,"no",1982,0,1983,4
307,3307,"no",1982,0,1984,4
307,3307,"no",1982,0,1985,9
307,3307,"no",1982,0,1986,2
307,3307,"no",1982,0,1987,7
307,3307,"no",1982,0,1988,0
307,3307,"no",1982,0,1989,0
307,3307,"no",1982,0,1990,0
307,3307,"no",1982,0,1991,0
307,3307,"no",1982,0,1992,1
307,3307,"no",1982,0,1993,0
307,3307,"no",1982,0,1994,0
307,3307,"no",1982,0,1995,0
307,3307,"no",1982,0,1996,0
307,3307,"no",1982,0,1997,0
307,3307,"no",1982,0,1998,0
307,3307,"no",1982,0,1999,0
307,3307,"no",1982,0,2000,0
307,3307,"no",1982,0,2001,0
308,3308,"no",1983,0,1983,0
308,3308,"no",1983,0,1984,26
308,3308,"no",1983,0,1985,25
308,3308,"no",1983,0,1986,20
308,3308,"no",1983,0,1987,14
308,3308,"no",1983,0,1988,9
308,3308,"no",1983,0,1989,6
308,3308,"no",1983,0,1990,4
308,3308,"no",1983,0,1991,4
308,3308,"no",1983,0,1992,1
308,3308,"no",1983,0,1993,2
308,3308,"no",1983,0,1994,1
308,3308,"no",1983,0,1995,0
308,3308,"no",1983,0,1996,1
308,3308,"no",1983,0,1997,0
308,3308,"no",1983,0,1998,1
308,3308,"no",1983,0,1999,0
308,3308,"no",1983,0,2000,0
308,3308,"no",1983,0,2001,0
309,3309,"no",1982,0,1982,41
309,3309,"no",1982,0,1983,39
309,3309,"no",1982,0,1984,26
309,3309,"no",1982,0,1985,28
309,3309,"no",1982,0,1986,23
309,3309,"no",1982,0,1987,19
309,3309,"no",1982,0,1988,14
309,3309,"no",1982,0,1989,14
309,3309,"no",1982,0,1990,9
309,3309,"no",1982,0,1991,9
309,3309,"no",1982,0,1992,4
309,3309,"no",1982,0,1993,7
309,3309,"no",1982,0,1994,7
309,3309,"no",1982,0,1995,3
309,3309,"no",1982,0,1996,2
309,3309,"no",1982,0,1997,1
309,3309,"no",1982,0,1998,2
309,3309,"no",1982,0,1999,5
309,3309,"no",1982,0,2000,2
309,3309,"no",1982,0,2001,3
314,3314,"no",1980,0,1980,0
314,3314,"no",1980,0,1981,0
314,3314,"no",1980,0,1982,0
314,3314,"no",1980,0,1983,0
314,3314,"no",1980,0,1984,0
314,3314,"no",1980,0,1985,0
314,3314,"no",1980,0,1986,0
314,3314,"no",1980,0,1987,0
314,3314,"no",1980,0,1988,9
314,3314,"no",1980,0,1989,7
314,3314,"no",1980,0,1990,5
314,3314,"no",1980,0,1991,2
314,3314,"no",1980,0,1992,2
314,3314,"no",1980,0,1993,5
314,3314,"no",1980,0,1994,1
314,3314,"no",1980,0,1995,2
314,3314,"no",1980,0,1996,0
314,3314,"no",1980,0,1997,3
314,3314,"no",1980,0,1998,4
314,3314,"no",1980,0,1999,3
314,3314,"no",1980,0,2000,3
314,3314,"no",1980,0,2001,1
316,3316,"no",1981,0,1981,0
316,3316,"no",1981,0,1982,0
316,3316,"no",1981,0,1983,0
316,3316,"no",1981,0,1984,0
316,3316,"no",1981,0,1985,0
316,3316,"no",1981,0,1986,0
316,3316,"no",1981,0,1987,0
316,3316,"no",1981,0,1988,1
316,3316,"no",1981,0,1989,0
316,3316,"no",1981,0,1990,4
316,3316,"no",1981,0,1991,2
316,3316,"no",1981,0,1992,1
316,3316,"no",1981,0,1993,0
316,3316,"no",1981,0,1994,0
316,3316,"no",1981,0,1995,2
316,3316,"no",1981,0,1996,0
316,3316,"no",1981,0,1997,1
316,3316,"no",1981,0,1998,0
316,3316,"no",1981,0,1999,0
316,3316,"no",1981,0,2000,0
316,3316,"no",1981,0,2001,0
317,3317,"no",1988,0,1988,1
317,3317,"no",1988,0,1989,1
317,3317,"no",1988,0,1990,2
317,3317,"no",1988,0,1991,0
317,3317,"no",1988,0,1992,1
317,3317,"no",1988,0,1993,0
317,3317,"no",1988,0,1994,0
317,3317,"no",1988,0,1995,0
317,3317,"no",1988,0,1996,1
317,3317,"no",1988,0,1997,1
317,3317,"no",1988,0,1998,0
317,3317,"no",1988,0,1999,0
317,3317,"no",1988,0,2000,1
317,3317,"no",1988,0,2001,0
318,3318,"no",1981,0,1981,1
318,3318,"no",1981,0,1982,17
318,3318,"no",1981,0,1983,19
318,3318,"no",1981,0,1984,21
318,3318,"no",1981,0,1985,18
318,3318,"no",1981,0,1986,11
318,3318,"no",1981,0,1987,16
318,3318,"no",1981,0,1988,10
318,3318,"no",1981,0,1989,14
318,3318,"no",1981,0,1990,2
318,3318,"no",1981,0,1991,3
318,3318,"no",1981,0,1992,6
318,3318,"no",1981,0,1993,3
318,3318,"no",1981,0,1994,6
318,3318,"no",1981,0,1995,4
318,3318,"no",1981,0,1996,2
318,3318,"no",1981,0,1997,0
318,3318,"no",1981,0,1998,2
318,3318,"no",1981,0,1999,0
318,3318,"no",1981,0,2000,0
318,3318,"no",1981,0,2001,0
319,3319,"no",1988,0,1988,0
319,3319,"no",1988,0,1989,6
319,3319,"no",1988,0,1990,12
319,3319,"no",1988,0,1991,19
319,3319,"no",1988,0,1992,16
319,3319,"no",1988,0,1993,18
319,3319,"no",1988,0,1994,12
319,3319,"no",1988,0,1995,11
319,3319,"no",1988,0,1996,12
319,3319,"no",1988,0,1997,13
319,3319,"no",1988,0,1998,10
319,3319,"no",1988,0,1999,7
319,3319,"no",1988,0,2000,5
319,3319,"no",1988,0,2001,3
320,3320,"no",1990,0,1990,19
320,3320,"no",1990,0,1991,22
320,3320,"no",1990,0,1992,43
320,3320,"no",1990,0,1993,72
320,3320,"no",1990,0,1994,64
320,3320,"no",1990,0,1995,58
320,3320,"no",1990,0,1996,63
320,3320,"no",1990,0,1997,48
320,3320,"no",1990,0,1998,37
320,3320,"no",1990,0,1999,37
320,3320,"no",1990,0,2000,28
320,3320,"no",1990,0,2001,14
