"id","year","country","indusid","importid","lrex","lrfdi","lgdt","lsimi","lrk","lrh","lrl","ldist","lkldist","lkgdt"
"134-1",1996,"us",1,134,5.384036,4.672829,26.96644,-0.7929739,0.4286825,0.2089445,-0.2700675,8.932794,6.24179,11.56004
"134-1",1998,"us",1,134,4.980863,4.691348,26.95973,-0.8535119,0.4511466,0.1219298,-0.2617496,8.932794,6.368155,12.16279
"134-1",1999,"us",1,134,5.064492,4.672829,26.98872,-0.8470293,0.4898376,0.0855267,-0.2568244,8.932794,6.669777,13.22009
"134-2",1989,"us",2,134,5.757323,4.532599,26.6011,-0.9071973,0.9345032,0.2166555,-0.2626012,8.932794,10.69349,24.85881
"134-2",1990,"us",2,134,5.988961,4.795791,26.65525,-0.8763972,0.8624479,0.206957,-0.2697611,8.932794,10.11379,22.98877
"134-2",1991,"us",2,134,7.239143,4.89784,26.75731,-0.8880915,0.7846962,0.1944031,-0.2759624,8.932794,9.474644,20.99636
"134-2",1992,"us",2,134,7.239143,4.804021,26.79449,-0.8645512,0.7115385,0.1835759,-0.2783682,8.932794,8.842632,19.06531
"134-2",1993,"us",2,134,7.239143,5.170484,26.82975,-0.8394917,0.6378006,0.2463013,-0.2790793,8.932794,8.190299,17.11203
"134-2",1994,"us",2,134,6.611907,5.57973,26.87803,-0.8197848,0.5643463,0.2594866,-0.2793725,8.932794,7.536766,15.16852
"134-2",1995,"us",2,134,8.015262,5.802118,26.92432,-0.8003573,0.4921125,0.2632756,-0.2748766,8.932794,6.851355,13.24979
"134-2",1996,"us",2,134,8.015262,5.843544,26.96644,-0.7929739,0.4286825,0.2089445,-0.2700675,8.932794,6.24179,11.56004
"134-2",1997,"us",2,134,8.015262,5.545177,26.98198,-0.8087094,0.4126593,0.1627665,-0.2656105,8.932794,6.058845,11.13437
"134-2",1998,"us",2,134,6.47281,5.723585,26.95973,-0.8535119,0.4511466,0.1219298,-0.2617496,8.932794,6.368155,12.16279
"134-2",1999,"us",2,134,7.238856,5.70711,26.98872,-0.8470293,0.4898376,0.0855267,-0.2568244,8.932794,6.669777,13.22009
"134-3",1989,"us",3,134,5.083266,3.178054,26.6011,-0.9071973,0.9345032,0.2166555,-0.2626012,8.932794,10.69349,24.85881
"134-3",1990,"us",3,134,4.821893,3.401197,26.65525,-0.8763972,0.8624479,0.206957,-0.2697611,8.932794,10.11379,22.98877
"134-3",1991,"us",3,134,6.045716,3.610918,26.75731,-0.8880915,0.7846962,0.1944031,-0.2759624,8.932794,9.474644,20.99636
"134-3",1994,"us",3,134,5.70877,4.304065,26.87803,-0.8197848,0.5643463,0.2594866,-0.2793725,8.932794,7.536766,15.16852
"134-3",1995,"us",3,134,7.102829,4.343805,26.92432,-0.8003573,0.4921125,0.2632756,-0.2748766,8.932794,6.851355,13.24979
"134-3",1996,"us",3,134,7.102829,4.234107,26.96644,-0.7929739,0.4286825,0.2089445,-0.2700675,8.932794,6.24179,11.56004
"134-3",1997,"us",3,134,7.102829,3.871201,26.98198,-0.8087094,0.4126593,0.1627665,-0.2656105,8.932794,6.058845,11.13437
"134-3",1998,"us",3,134,5.523858,4.248495,26.95973,-0.8535119,0.4511466,0.1219298,-0.2617496,8.932794,6.368155,12.16279
"134-3",1999,"us",3,134,5.357058,4.248495,26.98872,-0.8470293,0.4898376,0.0855267,-0.2568244,8.932794,6.669777,13.22009
"134-4",1996,"us",4,134,8.271957,6.045005,26.96644,-0.7929739,0.4286825,0.2089445,-0.2700675,8.932794,6.24179,11.56004
"134-4",1998,"us",4,134,7.855932,6.996682,26.95973,-0.8535119,0.4511466,0.1219298,-0.2617496,8.932794,6.368155,12.16279
"134-4",1999,"us",4,134,7.855932,7.110696,26.98872,-0.8470293,0.4898376,0.0855267,-0.2568244,8.932794,6.669777,13.22009
"134-5",1989,"us",5,134,6.324,5.288267,26.6011,-0.9071973,0.9345032,0.2166555,-0.2626012,8.932794,10.69349,24.85881
"134-5",1990,"us",5,134,8.275911,5.46806,26.65525,-0.8763972,0.8624479,0.206957,-0.2697611,8.932794,10.11379,22.98877
"134-5",1991,"us",5,134,8.275911,5.676754,26.75731,-0.8880915,0.7846962,0.1944031,-0.2759624,8.932794,9.474644,20.99636
"134-5",1992,"us",5,134,8.275911,5.384495,26.79449,-0.8645512,0.7115385,0.1835759,-0.2783682,8.932794,8.842632,19.06531
"134-5",1993,"us",5,134,8.275911,5.389072,26.82975,-0.8394917,0.6378006,0.2463013,-0.2790793,8.932794,8.190299,17.11203
"134-5",1994,"us",5,134,8.275911,5.602119,26.87803,-0.8197848,0.5643463,0.2594866,-0.2793725,8.932794,7.536766,15.16852
"134-5",1995,"us",5,134,8.461807,5.863631,26.92432,-0.8003573,0.4921125,0.2632756,-0.2748766,8.932794,6.851355,13.24979
"134-5",1996,"us",5,134,8.461807,6.013715,26.96644,-0.7929739,0.4286825,0.2089445,-0.2700675,8.932794,6.24179,11.56004
"134-5",1997,"us",5,134,8.461807,5.525453,26.98198,-0.8087094,0.4126593,0.1627665,-0.2656105,8.932794,6.058845,11.13437
"134-5",1998,"us",5,134,8.583506,5.389072,26.95973,-0.8535119,0.4511466,0.1219298,-0.2617496,8.932794,6.368155,12.16279
"134-5",1999,"us",5,134,8.583506,5.929589,26.98872,-0.8470293,0.4898376,0.0855267,-0.2568244,8.932794,6.669777,13.22009
"134-7",1992,"us",7,134,7.983304,4.682131,26.79449,-0.8645512,0.7115385,0.1835759,-0.2783682,8.932794,8.842632,19.06531
"134-7",1993,"us",7,134,7.983304,4.919981,26.82975,-0.8394917,0.6378006,0.2463013,-0.2790793,8.932794,8.190299,17.11203
"134-7",1996,"us",7,134,8.038996,5.765191,26.96644,-0.7929739,0.4286825,0.2089445,-0.2700675,8.932794,6.24179,11.56004
"14-1",1989,"us",1,14,4.925077,3.73767,26.58463,-0.934244,1.088804,-9.83e-05,1.592126,8.559972,-4.308421,28.94545
"14-1",1990,"us",1,14,4.802381,4.521789,26.62047,-0.9298201,1.089515,-0.1197926,1.613574,8.559972,-4.485931,29.00339
"14-1",1992,"us",1,14,5.072044,4.624973,26.72929,-0.9690046,1.078548,-0.300294,1.641634,8.559972,-4.819997,28.82882
"14-1",1993,"us",1,14,4.70592,5.105946,26.73775,-0.9820138,1.077913,-0.3297205,1.650873,8.559972,-4.904519,28.82097
"14-1",1994,"us",1,14,4.702297,3.951244,26.7662,-0.9862223,1.077988,-0.3725526,1.661141,8.559972,-4.991775,28.85365
"14-1",1995,"us",1,14,4.673763,3.931826,26.79328,-0.9855362,1.077692,-0.3944248,1.669669,8.559972,-5.067303,28.87491
"14-1",1996,"us",1,14,4.793308,4.29046,26.82756,-0.9850289,1.078101,-0.4114917,1.681466,8.559972,-5.164789,28.92283
"14-1",1997,"us",1,14,4.714921,4.564348,26.86092,-0.9829127,1.072248,-0.4254825,1.694117,8.559972,-5.323179,28.80158
"14-1",1998,"us",1,14,4.560173,4.488636,26.88291,-0.974885,1.059625,-0.4382345,1.703804,8.559972,-5.514153,28.48581
"14-1",1999,"us",1,14,4.726502,4.49981,26.90812,-0.9720011,1.059332,-0.4499061,1.715505,8.559972,-5.616821,28.50462
"14-2",1989,"us",2,14,3.683867,4.343805,26.58463,-0.934244,1.088804,-9.83e-05,1.592126,8.559972,-4.308421,28.94545
"14-2",1990,"us",2,14,3.580737,4.382027,26.62047,-0.9298201,1.089515,-0.1197926,1.613574,8.559972,-4.485931,29.00339
"14-2",1991,"us",2,14,5.002603,5.036952,26.70793,-0.9713133,1.086283,-0.093748,1.62803,8.559972,-4.63734,29.01237
"14-2",1992,"us",2,14,5.002603,5.030438,26.72929,-0.9690046,1.078548,-0.300294,1.641634,8.559972,-4.819997,28.82882
"14-2",1993,"us",2,14,5.002603,4.672829,26.73775,-0.9820138,1.077913,-0.3297205,1.650873,8.559972,-4.904519,28.82097
"14-2",1994,"us",2,14,4.007333,5.030438,26.7662,-0.9862223,1.077988,-0.3725526,1.661141,8.559972,-4.991775,28.85365
"14-2",1996,"us",2,14,5.25332,4.890349,26.82756,-0.9850289,1.078101,-0.4114917,1.681466,8.559972,-5.164789,28.92283
"14-2",1997,"us",2,14,5.25332,4.70048,26.86092,-0.9829127,1.072248,-0.4254825,1.694117,8.559972,-5.323179,28.80158
"14-2",1998,"us",2,14,4.18205,4.691348,26.88291,-0.974885,1.059625,-0.4382345,1.703804,8.559972,-5.514153,28.48581
"14-2",1999,"us",2,14,4.768988,4.574711,26.90812,-0.9720011,1.059332,-0.4499061,1.715505,8.559972,-5.616821,28.50462
"14-4",1990,"us",4,14,6.34809,0,26.62047,-0.9298201,1.089515,-0.1197926,1.613574,8.559972,-4.485931,29.00339
"14-4",1991,"us",4,14,6.34809,0.6931472,26.70793,-0.9713133,1.086283,-0.093748,1.62803,8.559972,-4.63734,29.01237
"14-4",1992,"us",4,14,6.34809,0.6931472,26.72929,-0.9690046,1.078548,-0.300294,1.641634,8.559972,-4.819997,28.82882
"14-4",1993,"us",4,14,6.34809,1.098612,26.73775,-0.9820138,1.077913,-0.3297205,1.650873,8.559972,-4.904519,28.82097
"14-4",1996,"us",4,14,6.090405,1.386294,26.82756,-0.9850289,1.078101,-0.4114917,1.681466,8.559972,-5.164789,28.92283
"14-4",1997,"us",4,14,6.090405,1.098612,26.86092,-0.9829127,1.072248,-0.4254825,1.694117,8.559972,-5.323179,28.80158
"14-5",1990,"us",5,14,5.878856,3.78419,26.62047,-0.9298201,1.089515,-0.1197926,1.613574,8.559972,-4.485931,29.00339
"14-5",1991,"us",5,14,5.878856,4.382027,26.70793,-0.9713133,1.086283,-0.093748,1.62803,8.559972,-4.63734,29.01237
"14-5",1992,"us",5,14,5.878856,4.127134,26.72929,-0.9690046,1.078548,-0.300294,1.641634,8.559972,-4.819997,28.82882
"14-5",1993,"us",5,14,5.878856,3.89182,26.73775,-0.9820138,1.077913,-0.3297205,1.650873,8.559972,-4.904519,28.82097
"14-5",1994,"us",5,14,5.878856,4.043051,26.7662,-0.9862223,1.077988,-0.3725526,1.661141,8.559972,-4.991775,28.85365
"14-5",1997,"us",5,14,5.841804,3.526361,26.86092,-0.9829127,1.072248,-0.4254825,1.694117,8.559972,-5.323179,28.80158
"14-5",1999,"us",5,14,6.197869,5.484797,26.90812,-0.9720011,1.059332,-0.4499061,1.715505,8.559972,-5.616821,28.50462
"14-7",1989,"us",7,14,6.533062,3.465736,26.58463,-0.934244,1.088804,-9.83e-05,1.592126,8.559972,-4.308421,28.94545
"14-7",1990,"us",7,14,6.533062,3.465736,26.62047,-0.9298201,1.089515,-0.1197926,1.613574,8.559972,-4.485931,29.00339
"14-7",1991,"us",7,14,6.533062,3.526361,26.70793,-0.9713133,1.086283,-0.093748,1.62803,8.559972,-4.63734,29.01237
"14-7",1993,"us",7,14,6.533062,3.526361,26.73775,-0.9820138,1.077913,-0.3297205,1.650873,8.559972,-4.904519,28.82097
"14-7",1994,"us",7,14,6.533062,3.367296,26.7662,-0.9862223,1.077988,-0.3725526,1.661141,8.559972,-4.991775,28.85365
"14-7",1995,"us",7,14,6.533062,3.135494,26.79328,-0.9855362,1.077692,-0.3944248,1.669669,8.559972,-5.067303,28.87491
"14-7",1996,"us",7,14,6.530003,2.397895,26.82756,-0.9850289,1.078101,-0.4114917,1.681466,8.559972,-5.164789,28.92283
"14-7",1998,"us",7,14,6.530003,3.218876,26.88291,-0.974885,1.059625,-0.4382345,1.703804,8.559972,-5.514153,28.48581
"144-1",1991,"us",1,144,3.321432,0,26.57409,-1.384745,2.06004,1.973115,-0.4759746,8.830217,22.39356,54.74368
"144-1",1992,"us",1,144,1.94591,0,26.60255,-1.346083,2.041907,1.98603,-0.4863625,8.830217,22.32517,54.31995
"144-1",1993,"us",1,144,3.718438,0.6931472,26.61823,-1.343389,2.02151,2.027589,-0.5002453,8.830217,22.26764,53.80901
"144-1",1995,"us",1,144,3.446808,2.302585,26.68033,-1.322167,1.996975,2.040219,-0.5219572,8.830217,22.24272,53.27996
"144-1",1997,"us",1,144,2.4681,2.772589,26.74378,-1.334795,2.001898,2.064048,-0.5519025,8.830217,22.55061,53.53832
"144-1",1999,"us",1,144,2.261763,3.258096,26.78898,-1.31948,2.018984,2.086298,-0.5790862,8.830217,22.94153,54.08653
"144-2",1989,"us",2,144,4.940928,3.7612,26.43755,-1.351943,2.073825,1.905605,-0.4568563,8.830217,22.34646,54.82685
"144-2",1990,"us",2,144,5.284218,3.89182,26.47239,-1.344751,2.06841,1.959649,-0.4628625,8.830217,22.35168,54.75574
"144-2",1991,"us",2,144,6.586309,3.401197,26.57409,-1.384745,2.06004,1.973115,-0.4759746,8.830217,22.39356,54.74368
"144-2",1993,"us",2,144,6.586309,3.332205,26.61823,-1.343389,2.02151,2.027589,-0.5002453,8.830217,22.26764,53.80901
"144-2",1994,"us",2,144,5.054971,3.496508,26.64995,-1.338088,2.008733,2.030837,-0.5116708,8.830217,22.25571,53.53263
"144-2",1995,"us",2,144,6.216805,3.295837,26.68033,-1.322167,1.996975,2.040219,-0.5219572,8.830217,22.24272,53.27996
"144-2",1996,"us",2,144,6.216805,3.091043,26.71497,-1.319572,1.995132,2.051759,-0.5385935,8.830217,22.37335,53.29988
"144-3",1994,"us",3,144,3.325036,0,26.64995,-1.338088,2.008733,2.030837,-0.5116708,8.830217,22.25571,53.53263
"144-3",1995,"us",3,144,5.017942,0,26.68033,-1.322167,1.996975,2.040219,-0.5219572,8.830217,22.24272,53.27996
"144-3",1996,"us",3,144,5.017942,0.6931472,26.71497,-1.319572,1.995132,2.051759,-0.5385935,8.830217,22.37335,53.29988
"144-3",1997,"us",3,144,5.017942,0.6931472,26.74378,-1.334795,2.001898,2.064048,-0.5519025,8.830217,22.55061,53.53832
"144-3",1998,"us",3,144,3.591818,0.6931472,26.76286,-1.329837,2.006455,2.075536,-0.565391,8.830217,22.70996,53.69848
"144-3",1999,"us",3,144,3.735286,0.6931472,26.78898,-1.31948,2.018984,2.086298,-0.5790862,8.830217,22.94153,54.08653
"147-1",1994,"us",1,147,0.4054651,0.6931472,26.51884,-2.64283,3.148062,1.635524,1.251346,9.055516,17.17574,83.48296
"147-1",1995,"us",1,147,1.098612,0.6931472,26.54658,-2.618032,3.137372,1.634755,1.247479,9.055516,17.11395,83.28649
"147-1",1997,"us",1,147,1.280934,0.6931472,26.6142,-2.587542,3.126571,1.640236,1.234416,9.055516,17.13444,83.21117
"147-1",1998,"us",1,147,1.280934,0.6931472,26.63326,-2.561799,3.107606,1.643404,1.228948,9.055516,17.01221,82.76568
"147-5",1991,"us",5,147,4.302713,0,26.44959,-2.734383,3.175847,1.545671,1.260309,9.055516,17.34619,83.99986
"147-5",1992,"us",5,147,4.302713,0,26.47054,-2.713043,3.17633,1.56987,1.261284,9.055516,17.34173,84.07915
"147-5",1993,"us",5,147,4.302713,0,26.48743,-2.665032,3.164137,1.622124,1.255509,9.055516,17.28362,83.80985
"147-5",1994,"us",5,147,4.302713,0.6931472,26.51884,-2.64283,3.148062,1.635524,1.251346,9.055516,17.17574,83.48296
"147-5",1995,"us",5,147,4.526127,0.6931472,26.54658,-2.618032,3.137372,1.634755,1.247479,9.055516,17.11395,83.28649
"147-5",1997,"us",5,147,4.526127,0.6931472,26.6142,-2.587542,3.126571,1.640236,1.234416,9.055516,17.13444,83.21117
"147-5",1998,"us",5,147,4.570579,1.098612,26.63326,-2.561799,3.107606,1.643404,1.228948,9.055516,17.01221,82.76568
"147-5",1999,"us",5,147,4.570579,1.098612,26.65774,-2.544914,3.085552,1.646349,1.22453,9.055516,16.85251,82.25385
"15-1",1989,"us",1,15,5.346631,6.447306,27.38741,-0.8194979,-0.6470749,-0.5850319,0.4155893,8.578202,-9.115748,17.72171
"15-1",1990,"us",1,15,5.299317,6.751101,27.423,-0.8206984,-0.6577576,-0.578417,0.4233536,8.578202,-9.273992,18.03769
"15-1",1991,"us",1,15,5.474789,6.584791,27.47501,-0.7920071,-0.6689622,-0.5892672,0.4318353,8.578202,-9.442863,18.37975
"15-1",1992,"us",1,15,5.713733,6.594413,27.4865,-0.7879621,-0.6737806,-0.5912493,0.4373145,8.578202,-9.531199,18.51987
"15-1",1993,"us",1,15,5.571393,6.683361,27.48424,-0.7800714,-0.6674842,-0.5843168,0.442486,8.578202,-9.521548,18.34529
"15-1",1994,"us",1,15,5.651436,7.51043,27.50926,-0.7776166,-0.6602071,-0.5907525,0.4478743,8.578202,-9.505346,18.16181
"15-1",1995,"us",1,15,5.687653,7.484369,27.53612,-0.7776693,-0.6565521,-0.6030302,0.4538195,8.578202,-9.524992,18.0789
"15-1",1996,"us",1,15,5.579352,7.459915,27.56316,-0.7745921,-0.6485607,-0.6351161,0.4613634,8.578202,-9.521153,17.87638
"15-1",1997,"us",1,15,5.840932,7.37086,27.59888,-0.7760882,-0.6419106,-0.6623505,0.4692298,8.578202,-9.531587,17.71602
"15-1",1998,"us",1,15,5.857361,7.4313,27.63025,-0.7820682,-0.6431937,-0.6868656,0.4770705,8.578202,-9.609853,17.7716
"15-1",1999,"us",1,15,5.382199,7.383368,27.66244,-0.7859183,-0.6510836,-0.7090551,0.4849973,8.578202,-9.745531,18.01056
"15-2",1989,"us",2,15,6.055378,6.542472,27.38741,-0.8194979,-0.6470749,-0.5850319,0.4155893,8.578202,-9.115748,17.72171
"15-2",1990,"us",2,15,6.246494,6.716595,27.423,-0.8206984,-0.6577576,-0.578417,0.4233536,8.578202,-9.273992,18.03769
"15-2",1991,"us",2,15,7.397562,6.745236,27.47501,-0.7920071,-0.6689622,-0.5892672,0.4318353,8.578202,-9.442863,18.37975
"15-2",1992,"us",2,15,7.397562,6.77079,27.4865,-0.7879621,-0.6737806,-0.5912493,0.4373145,8.578202,-9.531199,18.51987
"15-2",1993,"us",2,15,7.397562,6.481577,27.48424,-0.7800714,-0.6674842,-0.5843168,0.442486,8.578202,-9.521548,18.34529
"15-2",1994,"us",2,15,6.383,7.121253,27.50926,-0.7776166,-0.6602071,-0.5907525,0.4478743,8.578202,-9.505346,18.16181
"15-2",1995,"us",2,15,7.614707,6.835185,27.53612,-0.7776693,-0.6565521,-0.6030302,0.4538195,8.578202,-9.524992,18.0789
"15-2",1996,"us",2,15,7.614707,6.998509,27.56316,-0.7745921,-0.6485607,-0.6351161,0.4613634,8.578202,-9.521153,17.87638
"15-2",1997,"us",2,15,7.614707,7.05445,27.59888,-0.7760882,-0.6419106,-0.6623505,0.4692298,8.578202,-9.531587,17.71602
"15-2",1998,"us",2,15,6.498282,7.213768,27.63025,-0.7820682,-0.6431937,-0.6868656,0.4770705,8.578202,-9.609853,17.7716
"15-2",1999,"us",2,15,7.187733,7.271704,27.66244,-0.7859183,-0.6510836,-0.7090551,0.4849973,8.578202,-9.745531,18.01056
"15-3",1989,"us",3,15,5.336095,5.153292,27.38741,-0.8194979,-0.6470749,-0.5850319,0.4155893,8.578202,-9.115748,17.72171
"15-3",1990,"us",3,15,4.789157,5.181784,27.423,-0.8206984,-0.6577576,-0.578417,0.4233536,8.578202,-9.273992,18.03769
"15-3",1991,"us",3,15,5.898801,5.283204,27.47501,-0.7920071,-0.6689622,-0.5892672,0.4318353,8.578202,-9.442863,18.37975
"15-3",1992,"us",3,15,5.898801,5.375278,27.4865,-0.7879621,-0.6737806,-0.5912493,0.4373145,8.578202,-9.531199,18.51987
"15-3",1993,"us",3,15,5.898801,4.919981,27.48424,-0.7800714,-0.6674842,-0.5843168,0.442486,8.578202,-9.521548,18.34529
"15-3",1994,"us",3,15,4.829113,5.231109,27.50926,-0.7776166,-0.6602071,-0.5907525,0.4478743,8.578202,-9.505346,18.16181
"15-3",1995,"us",3,15,6.401917,5.192957,27.53612,-0.7776693,-0.6565521,-0.6030302,0.4538195,8.578202,-9.524992,18.0789
"15-3",1996,"us",3,15,6.401917,5.036952,27.56316,-0.7745921,-0.6485607,-0.6351161,0.4613634,8.578202,-9.521153,17.87638
"15-3",1997,"us",3,15,6.401917,5.187386,27.59888,-0.7760882,-0.6419106,-0.6623505,0.4692298,8.578202,-9.531587,17.71602
"15-3",1998,"us",3,15,4.931592,7.258412,27.63025,-0.7820682,-0.6431937,-0.6868656,0.4770705,8.578202,-9.609853,17.7716
"15-3",1999,"us",3,15,5.486041,7.135687,27.66244,-0.7859183,-0.6510836,-0.7090551,0.4849973,8.578202,-9.745531,18.01056
"15-4",1989,"us",4,15,6.529273,6.665684,27.38741,-0.8194979,-0.6470749,-0.5850319,0.4155893,8.578202,-9.115748,17.72171
"15-4",1991,"us",4,15,8.241282,6.858565,27.47501,-0.7920071,-0.6689622,-0.5892672,0.4318353,8.578202,-9.442863,18.37975
"15-4",1992,"us",4,15,8.241282,6.401917,27.4865,-0.7879621,-0.6737806,-0.5912493,0.4373145,8.578202,-9.531199,18.51987
"15-4",1993,"us",4,15,8.241282,6.028278,27.48424,-0.7800714,-0.6674842,-0.5843168,0.442486,8.578202,-9.521548,18.34529
"15-4",1995,"us",4,15,7.908461,3.951244,27.53612,-0.7776693,-0.6565521,-0.6030302,0.4538195,8.578202,-9.524992,18.0789
"15-4",1996,"us",4,15,7.908461,4.248495,27.56316,-0.7745921,-0.6485607,-0.6351161,0.4613634,8.578202,-9.521153,17.87638
"15-4",1997,"us",4,15,7.908461,4.094345,27.59888,-0.7760882,-0.6419106,-0.6623505,0.4692298,8.578202,-9.531587,17.71602
"15-4",1998,"us",4,15,7.812985,5.123964,27.63025,-0.7820682,-0.6431937,-0.6868656,0.4770705,8.578202,-9.609853,17.7716
"15-4",1999,"us",4,15,7.812985,4.812184,27.66244,-0.7859183,-0.6510836,-0.7090551,0.4849973,8.578202,-9.745531,18.01056
"15-5",1989,"us",5,15,5.457456,5.47227,27.38741,-0.8194979,-0.6470749,-0.5850319,0.4155893,8.578202,-9.115748,17.72171
"15-5",1990,"us",5,15,7.343426,5.411646,27.423,-0.8206984,-0.6577576,-0.578417,0.4233536,8.578202,-9.273992,18.03769
"15-5",1991,"us",5,15,7.343426,5.337538,27.47501,-0.7920071,-0.6689622,-0.5892672,0.4318353,8.578202,-9.442863,18.37975
"15-5",1992,"us",5,15,7.343426,5.351858,27.4865,-0.7879621,-0.6737806,-0.5912493,0.4373145,8.578202,-9.531199,18.51987
"15-5",1993,"us",5,15,7.343426,5.568345,27.48424,-0.7800714,-0.6674842,-0.5843168,0.442486,8.578202,-9.521548,18.34529
"15-5",1994,"us",5,15,7.343426,5.953243,27.50926,-0.7776166,-0.6602071,-0.5907525,0.4478743,8.578202,-9.505346,18.16181
"15-5",1995,"us",5,15,7.225991,6.613384,27.53612,-0.7776693,-0.6565521,-0.6030302,0.4538195,8.578202,-9.524992,18.0789
"15-5",1996,"us",5,15,7.225991,6.903747,27.56316,-0.7745921,-0.6485607,-0.6351161,0.4613634,8.578202,-9.521153,17.87638
"15-5",1997,"us",5,15,7.225991,6.790097,27.59888,-0.7760882,-0.6419106,-0.6623505,0.4692298,8.578202,-9.531587,17.71602
"15-5",1998,"us",5,15,7.341808,6.854354,27.63025,-0.7820682,-0.6431937,-0.6868656,0.4770705,8.578202,-9.609853,17.7716
"15-5",1999,"us",5,15,7.341808,6.891626,27.66244,-0.7859183,-0.6510836,-0.7090551,0.4849973,8.578202,-9.745531,18.01056
"15-6",1989,"us",6,15,7.065869,6.754604,27.38741,-0.8194979,-0.6470749,-0.5850319,0.4155893,8.578202,-9.115748,17.72171
"15-6",1990,"us",6,15,8.426283,7.061334,27.423,-0.8206984,-0.6577576,-0.578417,0.4233536,8.578202,-9.273992,18.03769
"15-6",1991,"us",6,15,8.426283,7.173192,27.47501,-0.7920071,-0.6689622,-0.5892672,0.4318353,8.578202,-9.442863,18.37975
"15-6",1992,"us",6,15,8.426283,7.602901,27.4865,-0.7879621,-0.6737806,-0.5912493,0.4373145,8.578202,-9.531199,18.51987
"15-6",1993,"us",6,15,8.426283,6.786717,27.48424,-0.7800714,-0.6674842,-0.5843168,0.442486,8.578202,-9.521548,18.34529
"15-6",1994,"us",6,15,8.426283,6.951772,27.50926,-0.7776166,-0.6602071,-0.5907525,0.4478743,8.578202,-9.505346,18.16181
"15-6",1995,"us",6,15,7.443898,7.401231,27.53612,-0.7776693,-0.6565521,-0.6030302,0.4538195,8.578202,-9.524992,18.0789
"15-6",1996,"us",6,15,7.443898,7.496653,27.56316,-0.7745921,-0.6485607,-0.6351161,0.4613634,8.578202,-9.521153,17.87638
"15-6",1997,"us",6,15,7.443898,7.448334,27.59888,-0.7760882,-0.6419106,-0.6623505,0.4692298,8.578202,-9.531587,17.71602
"15-6",1998,"us",6,15,8.244885,7.684784,27.63025,-0.7820682,-0.6431937,-0.6868656,0.4770705,8.578202,-9.609853,17.7716
"15-6",1999,"us",6,15,8.244885,7.610853,27.66244,-0.7859183,-0.6510836,-0.7090551,0.4849973,8.578202,-9.745531,18.01056
"15-7",1989,"us",7,15,8.745762,6.527958,27.38741,-0.8194979,-0.6470749,-0.5850319,0.4155893,8.578202,-9.115748,17.72171
"15-7",1991,"us",7,15,8.745762,6.851185,27.47501,-0.7920071,-0.6689622,-0.5892672,0.4318353,8.578202,-9.442863,18.37975
"15-7",1992,"us",7,15,8.745762,6.831954,27.4865,-0.7879621,-0.6737806,-0.5912493,0.4373145,8.578202,-9.531199,18.51987
"15-7",1993,"us",7,15,8.745762,6.520621,27.48424,-0.7800714,-0.6674842,-0.5843168,0.442486,8.578202,-9.521548,18.34529
"15-7",1995,"us",7,15,8.745762,6.859615,27.53612,-0.7776693,-0.6565521,-0.6030302,0.4538195,8.578202,-9.524992,18.0789
"15-7",1996,"us",7,15,8.613448,6.927558,27.56316,-0.7745921,-0.6485607,-0.6351161,0.4613634,8.578202,-9.521153,17.87638
"15-7",1997,"us",7,15,8.613448,6.831954,27.59888,-0.7760882,-0.6419106,-0.6623505,0.4692298,8.578202,-9.531587,17.71602
"15-7",1998,"us",7,15,8.613448,6.858565,27.63025,-0.7820682,-0.6431937,-0.6868656,0.4770705,8.578202,-9.609853,17.7716
